code,name,credits,equivalency,transfer_credit
ADV110,TYPOGRAPHY I: BASICS OF GRAPHIC DESIGN,3,Not Transferable,0
ADV110,Typography I: Basics of Graphic Design,3,Not Transferable,0
ADV201,ADVERTISING DESIGN II,3,Not Transferable,0
ADV201,Advertising Design II,3,Not Transferable,0
ADV202,ADVERTISING DESIGN III: PORTFOLIO,3,Not Transferable,0
ADV202,Advertising Design III: Portfolio,3,Not Transferable,0
ADV210,TYPOGRAPHY II: PUBLICATION DESIGN,3,Not Transferable,0
ADV210,Typography II: Publication Design,3,Not Transferable,0
ADV220,ILLUSTRATION I,3,Not Transferable,0
ADV220,Illustration I,3,Not Transferable,0
ADV222,ILLUSTRATION II,3,Not Transferable,0
ADV222,Illustration II - Digital Drawing,3,Not Transferable,0
ADV230,HISTORY OF GRAPHIC DESIGN,3,Not Transferable,0
ADV230,History of Graphic Design,3,Not Transferable,0
AMT101,MACHINE SHOP TECHNIQUES I,3,Not Transferable,0
AMT102,MACHINE SHOP ANALYSIS METHODS,3,Not Transferable,0
AMT103,BLUEPRINT READING BASICS,2,Not Transferable,0
AMT110,MACHINE SHOP TECHNIQUES II,3,Not Transferable,0
AMT122,QUALITY CONTROL,3,Not Transferable,0
AMT220,MATERIAL AND MANUFACTURING PROCESS,3,Not Transferable,0
AMT231,INTRO TO COMPUTER NUMERICALLY CONTROLLED MACHINES,3,Not Transferable,0
AMT232,ADVANCED NUMERICALLY CONTROLLED MACHINES,3,Not Transferable,0
AMT290,ADVANCED MANUFACTURING TECH INTERNSHIP,2,Not Transferable,0
AMT291,ADVANCED MANUFACTURING INTERNSHIP,3,Not Transferable,0
ANT101,ANTHROPOLOGY,3,01070100,3
ANT101,ANTHROPOLOGY,3,01070100,3
ANT222,"ANTHROPOLOGY OF MYTHS, MAGIC AND WITCHCRAFT",3,01070EC,3
ANT222,"The Anthropology of Myths, Magic, and Witchcraft",3,01070308,3
ARA101,BEGINNING ARABIC I,3,Not Transferable,0
ARA102,BEGINNING ARABIC II,3,Not Transferable,0
ARA201,INTERMEDIATE ARABIC I,3,PENDING,0
ARA202,INTERMEDIATE ARABIC II,3,PENDING,0
ARB101,BEGINNING ARABIC I,3,01685127,3
ARB101,Beginning Arabic I,3,01013140,3
ARB102,BEGINNING ARABIC II,3,01013141,3
ARB102,Beginning Arabic II,3,01013141,3
ARB201,INTERMEDIATE ARABIC I,3,Not Transferable,0
ARB201,Intermediate Arabic I,3,01013240,3
ARC101,INTRODUCTION TO ARCHITECTURE,2,Not Transferable,0
ARC102,GRAPHIC COMMUNICATION FOR ARCHITECTURE,3,Not Transferable,0
ARC102,Graphic Communication for Architecture,3,EC,3
ARC103,INTRODUCTION TO COMPUTERS IN  ARCHITECTURE,1,Not Transferable,0
ARC104,COMPUTERS IN ARCHITECTURE,3,Not Transferable,0
ARC104,Computers in Architecture,3,EC,3
ARC105,ARCHITECTURAL BASIC DESIGN I,3,EC,3
ARC109,CONSTRUCTION MATERIALS,2,Not Transferable,0
ARC120,CREATIVE THINKING FOR DESIGNERS,1,Not Transferable,0
ARC121,ARCHITECTURE BASIC DESIGN I,5,Not Transferable,0
ARC122,HISTORY OF ARCHITECTURE,3,EC,3
ARC122,History of Architecture,3,EC,3
ARC123,ARCHITECTURE BASIC DESIGN II,5,Not Transferable,0
ARC123,Architecture Basic Design II,5,EC,5
ARC124,HISTORY AND THEORY OF MODERN ARCHITECTURE,3,EC,3
ARC124,History and Theory of Modern Architecture,3,EC,3
ARC125,ARCHITECTURE AND THE ENVIRONMENT,3,Not Transferable,0
ARC125,Architecture and the Environment,3,EC,3
ARC126,FRANK LLOYD WRIGHT,2,Not Transferable,0
ARC127,ARCHITECTURAL DRAWING I,3,Not Transferable,0
ARC128,ARCHITECTURAL DRAWING II,3,Not Transferable,0
ARC131,ARCHITECTURAL DRAWING II,5,Not Transferable,0
ARC133,INTRODUCTION TO STRUCTURE,2,Not Transferable,0
ARC134,BUILDING CONSTRUCTION SYSTEMS,3,Not Transferable,0
ARC134,Building Construction Systems,3,EC,3
ARC140,FIELD STUDIES IN ARCHITECTURE/URBAN PLANNING: AMER,3,Not Transferable,0
ARC141,FIELD STUDIES IN ARCHITECTURE/URBAN PLANNING: INTL,3,Not Transferable,0
ARC141,ARCHITECTURE AND CULTURE: INTERNATIONAL,3,Not Transferable,0
ARC150,INTRO INTERIOR ARCH,1,Not Transferable,0
ARC219,STRUCTURES I,3,Not Transferable,0
ARC220,STUCTURES II,3,Not Transferable,0
ARC221,ARCH DESIGN I,4,Not Transferable,0
ARC222,ARCH DESIGN II,4,Not Transferable,0
ARC223,INTERIOR STUDIO I,4,Not Transferable,0
ARC224,INTERIOR STUDIO II,4,Not Transferable,0
ARC225,ARCHITECTURE AND THE ENVIRONMENT,3,Not Transferable,0
ARC227,ARCHITECTURE DESIGN I,5,Not Transferable,0
ARC227,ARCHITECTURE DESIGN I,5,EC,5
ARC228,ARCHITECTURE DESIGN II,5,Not Transferable,0
ARC228,ARCHITECTURE DESIGN II,5,EC,5
ARC229,ARCHITECTURAL DESIGN I,4,Not Transferable,0
ARC230,ARCHITECTURAL DESIGN II,4,Not Transferable,0
ARC285,SPECIAL STUDIES IN ARCHITECTURE DESIGN,3,Not Transferable,0
ARC330,SPECIAL STUDIES IN ARCHITECTURE DESIGN,3,Not Transferable,0
ART101,ART AND CULTURE,3,07081EC,3
ART101,Art and Culture,3,EC,3
ART102,BASIC DRAWING,3,EC,3
ART102,BASIC DRAWING,3,Not Transferable,0
ART103,FREEHAND DRAWING FOR ARCHITECTS,3,Not Transferable,0
ART104,LIFE DRAWING,3,Not Transferable,0
ART105,TWO-DIMENSIONAL DESIGN,3,Not Transferable,0
ART106,THREE-DIMENSIONAL DESIGN,3,Not Transferable,0
ART107,INSTRUMENTAL DRAWING,1,Not Transferable,0
ART108,SCULPTURE,3,Not Transferable,0
ART109,LETTERING I,1,Not Transferable,0
ART110,LETTERING II,1,Not Transferable,0
ART111,BASIC DRAWING,2,Not Transferable,0
ART112,PRINTMAKING I,2,Not Transferable,0
ART114,DRAWING AND PAINTING I,2,Not Transferable,0
ART115,ART APPRECIATION I,3,EC,3
ART116,ART APPRECIATION II,3,EC,3
ART118,SCULPTURE,2,Not Transferable,0
ART121,HISTORY OF ART I,3,01082105,3
ART122,HISTORY OF ART II,3,01082106,3
ART123,HISTORY OF MODERN ART,3,01082EC,3
ART124,SURVEY OF WORLD ART,3,01082250,3
ART125,TOPICS IN CONTEMPORARY ART,3,01082302,3
ART126,AFRICAN AMERICAN ART,3,EC,3
ART127,FREEHAND DRAWING,1,Not Transferable,0
ART130,PAINTING I,3,Not Transferable,0
ART141,SCULPTURE I,3,Not Transferable,0
ART145,BEGINNING CERAMICS: HANDBUILDING,3,Not Transferable,0
ART146,BEGINNING CERAMICS: WHEEL-THROWING,3,Not Transferable,0
ART150,PRINTMAKING I,3,Not Transferable,0
ART154,PAPERMAKING,3,Not Transferable,0
ART201,ADVANCED DESIGN WORKSHOP I,4,Not Transferable,0
ART202,ADVANCED DESIGN WORKSHOP II,4,Not Transferable,0
ART203,ADVERTISING PROD,2,Not Transferable,0
ART205,LETTERING AND TYPOGRAPHY,1,Not Transferable,0
ART206,TYPOGRAPHY WORKSHOP,2,Not Transferable,0
ART207,PHOTOGRAPHY,2,Not Transferable,0
ART208,ADVERTISING PHOTOGRAPHY,2,Not Transferable,0
ART210,VUSUAL COMMUNICATION,2,Not Transferable,0
ART211,ADVANCED DESIGN WORKSHOP I,3,Not Transferable,0
ART212,ADVANCED DESIGN WORKSHOP II,3,Not Transferable,0
ART221,ADVANCED DRAWING AND PAINTING I,3,Not Transferable,0
ART222,ADVANCED DRAWING AND PAINTING II,3,Not Transferable,0
ART223,ADVANCED SCULPTURE I,3,Not Transferable,0
ART224,ADVANCED SCULPTURE II,3,Not Transferable,0
ART225,WATERCOLOR + TEMP,2,Not Transferable,0
ART226,CREATIVE WORKSHOP,2,Not Transferable,0
ART227,PRINTMAKING II,2,Not Transferable,0
ART229,WATER COLOR,1,Not Transferable,0
ART230,PAINTING II,3,Not Transferable,0
ART232,ADVANCED PAINTING AND DRAWING,3,Not Transferable,0
ART233,WATERCOLOR PAINTING,3,Not Transferable,0
ART240,RAKU WORKSHOP,3,Not Transferable,0
ART241,SCULPTURE II,3,Not Transferable,0
ART250,PRINTMAKING II,3,Not Transferable,0
ART280,SPECIAL STUDIES IN DRAWING,3,Not Transferable,0
ART281,SPECIAL STUDIES IN ART HISTORY,3,Not Transferable,0
ART283,SPECIAL STUDIES IN PAINTING,3,Not Transferable,0
ART284,SPECIAL STUDIES IN CERAMICS,3,Not Transferable,0
ART285,SPECIAL STUDIES IN SCULPTURE,3,Not Transferable,0
ART286,SPECIAL STUDIES IN PRINTMAKING,3,Not Transferable,0
ART291,COOPERATIVE EDUCATION - VISUAL ARTS,3,Not Transferable,0
ART299,COOPERATIVE EDUCATION - VISUAL ARTS,3,Not Transferable,0
ART300,SPECIAL STUDIES IN DRAWING,3,Not Transferable,0
ART320,SPECIAL STUDIES IN ART HISTORY,3,Not Transferable,0
ART330,SPECIAL STUDIES IN PAINTING,3,Not Transferable,0
ART340,SPECIAL STUDIES IN CERAMICS,3,Not Transferable,0
ART341,SPECIAL STUDIES IN SCULPTURE,3,Not Transferable,0
ART350,SPECIAL STUDIES IN PRINTMAKING,3,Not Transferable,0
ASK001,STUDY SKILLS I,1,Not Transferable,0
ASK002,STUDY SKILLS II,1,Not Transferable,0
ASK003,STUDY SKILLS,1,Not Transferable,0
ASK003,STUDY SKILLS,1,Not Transferable,0
ASK011,VERBAL DEVELOPMENT I,3,Not Transferable,0
ASK012,VERBAL DEVELOPMENT II,3,Not Transferable,0
ASK020,GENERAL KNOWLEDGE I,3,Not Transferable,0
ASK021,FUNDAMENTALS OF WRITING I,4,Not Transferable,0
ASK022,FUNDAMENTALS OF READING I,4,Not Transferable,0
ASK023,FUNDAMENTALS OF COMPUTATION I,4,Not Transferable,0
ASK030,GENERAL KNOWLEDGE II,3,Not Transferable,0
ASK031,FUNDAMENTALS OF WRITING II,4,Not Transferable,0
ASK032,FUNDAMENTALS OF READING II,4,Not Transferable,0
ASK033,FUNDAMENTALS OF COMPUTATION II,4,Not Transferable,0
ASK040,WRITING SKILLS LABORATORY,1,Not Transferable,0
ASK042,READING SKILLS LABORATORY,1,Not Transferable,0
ASK044,MATHEMATICS SKILLS LABORATORY,1,Not Transferable,0
ASK060,WRITING SKILLS LABORATORY,1,Not Transferable,0
ASK062,READING SKILLS LABORATORY,1,Not Transferable,0
ASK064,MATHEMATICS SKILLS LABORATORY,1,Not Transferable,0
ASL101,AMERICAN SIGN LANGUAGE I,3,Not Transferable,0
ASL101,American Sign Language I,3,04192120,3
ASL102,AMERICAN SIGN LANGUAGE II,3,Not Transferable,0
ASL102,American Sign Language II,3,04192121,3
AUT101,FUEL SYSTEMS I (CARBURETION SYSTEMS),2,Not Transferable,0
AUT102,FUEL SYSTEMS II(ELECTRONIC FUEL INJECTION SYSTEMS),2,Not Transferable,0
AUT103,AUTOMOTIVE IGNITION SYSTEMS,4,Not Transferable,0
AUT104,"CHASSIS, SUSPENSION AND BRAKE SYSTEMS",4,Not Transferable,0
AUT110,INTRODUCTION TO AUTOMOTIVE ELECTRONICS,3,Not Transferable,0
AUT111,AUTOMOTIVE SERVICE FUNDAMENTALS,5,Not Transferable,0
AUT112,AUTOMOTIVE FUEL SYSTEMS,3,Not Transferable,0
AUT113,"SUSPENSION, STEERING AND ALIGNMENT",4,Not Transferable,0
AUT114,AUTOMOTIVE ELECTRICITY AND ELECTRONICS,3,Not Transferable,0
AUT115,AUTOMOTIVE BRAKE SYSTEMS,4,Not Transferable,0
AUT122,INTERNSHIP IN AUTOMOTIVE TECHNOLOGY I,1,Not Transferable,0
AUT123,INTERNSHIP IN AUTOMOTIVE TECHNOLOGY II,1,Not Transferable,0
AUT201,AUTOMOTIVE ENGINE RECONDITIONING,4,Not Transferable,0
AUT202,POWER DRIVE TRAINS,3,Not Transferable,0
AUT203,EMISSION CONTROL SYSTEMS,2,Not Transferable,0
AUT204,ENGINE DIAGNOSTIC ANALYSIS,4,Not Transferable,0
AUT205,PRINCIPLES OF OPER DES ENG,3,Not Transferable,0
AUT206,DIESEL FUEL INJECTION SYSTEMS,4,Not Transferable,0
AUT207,INTRODUCTION TO SERVICE MANAGEMENT,3,Not Transferable,0
AUT208,AUTO PARTS MANAGEMENT,3,Not Transferable,0
AUT211,AUTOMOTIVE EMISSIONS AND DRIVEABILITY,3,Not Transferable,0
AUT212,AUTOMOTIVE AIR CONDITIONING,3,Not Transferable,0
AUT213,ENGINE SERVICE,4,Not Transferable,0
AUT214,DRIVELINES AND STANDARD TRANSMISSIONS,4,Not Transferable,0
AUT215,AUTOMATIC TRANSMISSIONS AND TRANSAXLES,4,Not Transferable,0
AUT221,INTERNSHIP: AUTOMOTIVE TECHNOLOGY III,1,Not Transferable,0
AUT222,INTERNSHIP: AUTOMOTIVE TECHNOLOGY IV,1,Not Transferable,0
AUT223,INTERNSHIP IN AUTOMOTIVE TECHNOLOGY INDPT STUDY,1,Not Transferable,0
AUT224,MANUAL TRANSMISSIONS AND DRIVELINES,3,Not Transferable,0
AUT225,AUTOMATIC TRANSMISSION SERVICE,3,Not Transferable,0
AVI101,AEROSPACE DEVELOPMENT,3,Not Transferable,0
AVI102,AVIATION TRANSPORTATION,3,Not Transferable,0
AVI103,FLIGHT CONCEPTS,3,Not Transferable,0
AVI105,AVIATION WEATHER,3,Not Transferable,0
AVI106,COMMERCIAL FLIGHT I,3,Not Transferable,0
AVI108,FAA RULES AND REGULATIONS I,2,Not Transferable,0
AVI109,FAA RULES AND REGULATIONS II,2,Not Transferable,0
AVI111,FLIGHT CONCEPTS,2,Not Transferable,0
AVI112,PRIMARY FLIGHT,2,Not Transferable,0
AVI113,FLIGHT I,2,Not Transferable,0
AVI114,FLIGHT II,2,Not Transferable,0
AVI115,FLIGHT III,2,Not Transferable,0
AVI120,ELECTRIC CIRCUITS II,4,Not Transferable,0
AVI122,AVIONICS LABORATORY I,1,Not Transferable,0
AVI131,COMMERCIAL PILOT I,3,Not Transferable,0
AVI132,COMMERCIAL PILOT II,3,Not Transferable,0
AVI201,NAVIGATION,3,Not Transferable,0
AVI203,AIRCRAFT COMPONENTS,3,Not Transferable,0
AVI207,POWER CONTROL,2,Not Transferable,0
AVI208,AVIATION SEMINAR,1,Not Transferable,0
AVI210,AERODYNAMICS,2,Not Transferable,0
AVI211,FLIGHT IV,2,Not Transferable,0
AVI212,FLIGHT V,2,Not Transferable,0
AVI213,FLIGHT III,3,Not Transferable,0
AVI214,FLIGHT IV,3,Not Transferable,0
AVI215,AERODYNAMICS,3,Not Transferable,0
AVI216,FLIGHT V,4,Not Transferable,0
AVI217,FLIGHT VI,1,Not Transferable,0
AVI221,AVIONICS LABORATORY II,2,Not Transferable,0
AVI222,AVIONICS LABORATORY III,2,Not Transferable,0
AVI223,AVIONICS I,3,Not Transferable,0
AVI224,AVIONICS II,2,Not Transferable,0
AVI225,AEROSPACE INST LABORATORY I,2,Not Transferable,0
AVI226,AEROSPACE INST LABORATORY II,2,Not Transferable,0
AVI228,AEROSPACE INST THEORY,3,Not Transferable,0
AVI231,COMMERCIAL PILOT III,3,Not Transferable,0
AVI232,AIRPORT MANAGEMENT,3,Not Transferable,0
AVI233,FLIGHT INSTRUCTOR - AIRPLANE,3,Not Transferable,0
AVI240,FLIGHT III,2,Not Transferable,0
AVI241,FLIGHT IV,2,Not Transferable,0
AVI250,AIRLINE TRANSPORT PILOT (ATP) PREP I,6,Not Transferable,0
AVI251,AIRLINE TRANSPORT PILOT (ATP) PREP II,3,Not Transferable,0
AVI331,FLIGHT INSTRUCTOR/AIRPLANE,3,Not Transferable,0
BCO101,BIOLOGY CONCEPTS,3,Not Transferable,0
BCT101,CONSTRUCTION GRAPHICS,3,Not Transferable,0
BCT104,CODES FOR CONTRUCTION AND DESIGN,3,Not Transferable,0
BCT110,BUILDING CONSTRUCTION MATHERIALS/METHODS I,3,Not Transferable,0
BCT112,BUILDING CONSTRUCTION MATHERIALS/METHODS II,3,Not Transferable,0
BCT120,CONSTRUCTION GRAPHICS WITH AUTOCAD,4,Not Transferable,0
BCT232,CONSTRUCTION ESTIMATING,3,Not Transferable,0
BCT234,CONSTRUCTION CONTRACTS AND SPECIFICATIONS,3,Not Transferable,0
BCT236,CONSTRUCTION PROJECT ADMINISTRATION AND MANAGEMENT,3,Not Transferable,0
BIO100,INTRODUCTORY BIOLOGY,3,Not Transferable,0
BIO101,GENERAL BIOLOGY I,4,"01119EC ""R2"",R43",4
BIO101,General Biology I,4,"01119EC ""R2"",R43",4
BIO101LAB,GENERAL BIOLOGY I LAB,0,Not Transferable,0
BIO101LEC,GENERAL BIOLOGY I LECTURE,4,Not Transferable,0
BIO102,GENERAL BIOLOGY II,4,"01119EC ""R2,R43""",4
BIO102,General Biology II,4,"01119EC ""R26,R43""",4
BIO102LAB,GENERAL BIOLOGY II LAB,0,Not Transferable,0
BIO102LEC,GENERAL BIOLOGY II LECTURE,4,Not Transferable,0
BIO103,ANATOMY AND PHYSIOLOGY I,4,Not Transferable,0
BIO103,ANATOMY AND PHYSIOLOGY I,4,"01119EC ""R21""",4
BIO103,Anatomy + Physiology I,4,EC,4
BIO103LAB,ANATOMY AND PHYSIOLOGY I LAB,0,Not Transferable,0
BIO103LEC,ANATOMY AND PHYSIOLOGY I LECTURE,4,Not Transferable,0
BIO103LEC,ANATOMY AND PHYSIOLOGY I LECTURE,4,"01119EC ""01""",4
BIO104,ANATOMY AND PHYSIOLOGY II,4,Not Transferable,0
BIO104,ANATOMY AND PHYSIOLOGY II,4,"01119EC ""R21""",4
BIO104,Anatomy + Physiology II,4,EC,4
BIO104LAB,ANATOMY AND PHYSIOLOGY II LAB,0,Not Transferable,0
BIO104LEC,ANATOMY AND PHYSIOLOGY II LECTURE,4,Not Transferable,0
BIO104LEC,ANATOMY AND PHYSIOLOGY II LECTURE,4,"01119EC ""01""",4
BIO106,HUMAN ANATOMY,4,Not Transferable,0
BIO106,HUMAN ANATOMY,4,01119EC,4
BIO109,BIOLOGY TECHNIQUES,3,Not Transferable,0
BIO110,BIOLOGY ELECTIVE,3,Not Transferable,0
BIO113,BIOLOGICAL SCIENCE CONCEPTS,3,Not Transferable,0
BIO114,ENVIRONMENTAL SCIENCE CONCEPTS,3,Not Transferable,0
BIO115,MICROBIOLOGICAL SCIENCE CONCEPTS,3,Not Transferable,0
BIO201,MICROBIOLOGY,4,Not Transferable,0
BIO201,Microbiology,4,01119131,4
BIO202,WOODY PLANTS,4,Not Transferable,0
BIO203,ENTOMOLOGY,4,Not Transferable,0
BIO204,ECOLOGY,4,Not Transferable,0
BIO205,INVERTEBRATE ZOOLOGY,4,Not Transferable,0
BIO208,GENETICS,4,01447380,4
BIO209,BIOLOGY LABORATORY TECHNIQUES,3,Not Transferable,0
BIO210,MAN AND HIS ENVIRONMENT,3,Not Transferable,0
BIO211,MICROBIOLOGY LABORATORY TECHNIQUES,2,Not Transferable,0
BIO213,GENERAL MICROBIOLOGY,4,01447390,4
BIO214,BIOLOGY SEMINAR,2,Not Transferable,0
BIO215,PRINCIPLES OF MICROBIOLOGY,3,Not Transferable,0
BIO217,PATHOPHYSIOLOGY,3,01119EC,3
BIO220,IB ADVANCED BIOLOGY I,4,Not Transferable,0
BIO293,HONORS RESEARCH IN BIOLOGY I,2,Not Transferable,0
BIO294,HONORS RESEARCH IN BIOLOGY II,2,Not Transferable,0
BIO295,HONORS RESEARCH IN BIOLOGY III,2,Not Transferable,0
BIO296,HONORS RESEARCH IN BIOLOGY IV,2,Not Transferable,0
BIO300,SPECIAL TOPICS IN BIOLOGY,1,Not Transferable,0
BIO301,MYCOLOGY,4,Not Transferable,0
BIO302,ROCKY MOUNTAIN FIELD STUDY,2,Not Transferable,0
BIO303,HONORS RESEARCH IN BIOLOGY I,2,Not Transferable,0
BIO304,HONORS RESEARCH IN BIOLOGY II,2,Not Transferable,0
BNK130,PRINCIPLES OF BANKING OPERATIONS,3,Not Transferable,0
BNK132,BUSINESS AND BANKING LAW I,3,Not Transferable,0
BNK231,MONEY AND BANKING FOR BANKERS,3,Not Transferable,0
BNK232,COMMERCIAL LENDING,3,Not Transferable,0
BNK234,REAL ESTATE AND MORTGAGE PRINCIPLES,3,Not Transferable,0
BNK235,CONSUMER LENDING,3,Not Transferable,0
BNK236,TRUST OPERATIONS,3,Not Transferable,0
BNK237,BUSINESS AND BANKING LAW II,3,Not Transferable,0
BUS011,TYPING CLINIC,1,Not Transferable,0
BUS012,STENOGRAPHY CLINIC,1,Not Transferable,0
BUS090,INTRODUCTION TO BUSINESS,3,Not Transferable,0
BUS091,INTRODUCTION TO BUSINESS,2,Not Transferable,0
BUS101,INTRODUCTION TO BUSINESS,3,Not Transferable,0
BUS102,INTRODUCTION TO SPORT MANAGEMENT,3,Not Transferable,0
BUS103,BUSINESS MATHEMATICS,3,Not Transferable,0
BUS105,BUSINESS WRITING,3,Not Transferable,0
BUS107,BUSINESS LAW I,3,Not Transferable,0
BUS108,LEGAL ENVIRONMENT OF BUSINESS,3,Not Transferable,0
BUS109,PERSONAL FINANCE,3,Not Transferable,0
BUS110,PRODUCTION MANAGEMENT,3,Not Transferable,0
BUS111,SPORTS LAW,3,Not Transferable,0
BUS112,INTRODUCTION TO PC BUSINESS APPLICATIONS,3,Not Transferable,0
BUS113,E-MARKETING,3,Not Transferable,0
BUS115,MARKET ANALYSIS SB,1,Not Transferable,0
BUS116,PROMOTING SB,1,Not Transferable,0
BUS117,ADVERTISING DESIGN SB,1,Not Transferable,0
BUS118,INTRODUCTION TO TOTAL QUALITY MANAGEMENT,3,Not Transferable,0
BUS119,MEDIA WORKSHOP,1,Not Transferable,0
BUS120,INTRODUCTION TO THE HOSPITALITY INDUSTRY,3,Not Transferable,0
BUS121,SMALL BUSINESS INST,1,Not Transferable,0
BUS122,SMALL BUSINESS INST,3,Not Transferable,0
BUS123,INTRODUCTION TO TRAVEL AND TOURISM,3,Not Transferable,0
BUS124,COMPUTERIZED RESERVATIONS,3,Not Transferable,0
BUS128,TEAM BUILDING AND BUSINESS MANAGEMENT,3,Not Transferable,0
BUS132,BUSINESS AND BANKING LAW I,3,Not Transferable,0
BUS134,SUP: CON AND PRAC MANAGEMENT,3,Not Transferable,0
BUS201,MARKETING I,3,Not Transferable,0
BUS202,CUSTOMER ORIENTATION,3,Not Transferable,0
